cycle_number,discharge_capacity
1,58.73618
2,58.73959
3,58.74006
4,58.73801
5,58.76739
6,58.7353
7,58.73273
8,58.73486
9,58.72897
10,58.73157
11,58.73044
12,58.72106
13,58.71406
14,58.70959
15,58.70813
16,58.70161
17,58.7009
18,58.69732
19,58.69993
20,58.69417
21,58.68629
22,58.68466
23,58.68902
24,58.684
25,58.68162
26,58.6744
27,58.67633
28,58.67311
29,58.6657
30,58.67072
31,58.66777
32,58.67152
33,58.666
34,58.66667
35,58.65922
36,58.66213
37,58.65771
38,58.65586
39,58.65089
40,58.65491
41,58.65388
42,58.65026
43,58.65675
44,58.64329
45,58.64595
46,58.64058
47,58.64121
48,58.63957
49,58.63927
50,58.6337
51,58.63731
52,58.63124
53,58.62815
54,58.62944
55,58.6246
56,58.62829
57,58.62591
58,58.62882
59,58.62821
60,58.62343
61,58.6219
62,58.62372
63,58.61937
64,58.61392
65,58.61805
66,58.6116
67,58.60838
68,58.60837
69,58.60999
70,58.60529
71,58.60867
72,58.60193
73,58.60734
74,58.60084
75,58.5971
76,58.59316
77,58.59405
78,58.58974
79,58.59692
80,58.59531
81,58.59387
82,58.58425
83,58.5849
84,58.58378
85,58.58191
86,58.57838
87,58.58109
88,58.58165
89,58.57354
90,58.5692
91,58.57305
92,58.57117
93,58.56941
94,58.57224
95,58.57382
96,58.56503
97,58.55891
98,58.55372
99,58.55544
100,58.55268
101,58.55097
102,58.54999
103,58.55194
104,58.54685
105,58.55221
106,58.55339
107,58.5482
108,58.54795
109,58.53933
110,58.54604
111,58.53709
112,58.54042
113,58.53563
114,58.53901
115,58.53341
116,58.53385
117,58.52663
118,58.52922
119,58.52269
120,58.52336
121,58.51932
122,58.52382
123,58.52077
124,58.51895
125,58.51741
126,58.51515
127,58.51854
128,58.51208
129,58.51428
130,58.51167
131,58.51061
132,58.51003
133,58.50245
134,58.50036
135,58.49913
136,58.49708
137,58.4917
138,58.48773
139,58.48608
140,58.48769
141,58.48459
142,58.48046
143,58.48181
144,58.48334
145,58.48143
146,58.47269
147,58.47331
148,58.47053
149,58.46795
150,58.46332
151,58.4599
152,58.4595
153,58.45568
154,58.45127
155,58.44954
156,58.44719
157,58.44398
158,58.4413
159,58.43451
160,58.43612
161,58.43487
162,58.43095
163,58.42877
164,58.42624
165,58.41981
166,58.42626
167,58.4236
168,58.41721
169,58.41644
170,58.4122
171,58.40833
172,58.40213
173,58.40326
174,58.3978
175,58.3981
176,58.39263
177,58.38908
178,58.38887
179,58.38303
180,58.37389
181,58.37805
182,58.37025
183,58.37992
184,58.36732
185,58.37165
186,58.36509
187,58.36608
188,58.3591
189,58.36052
190,58.35798
191,58.35394
192,58.35232
193,58.35337
194,58.34861
195,58.34568
196,58.34293
197,58.34105
198,58.33642
199,58.33649
200,58.33598
201,58.32979
202,58.32942
203,58.32657
204,58.32307
205,58.31985
206,58.31393
207,58.307
208,58.30859
209,58.30846
210,58.30214
211,58.30201
212,58.29569
213,58.29891
214,58.29407
215,58.29052
216,58.28152
217,58.28275
218,58.27844
219,58.27187
220,58.26416
221,58.26669
222,58.26372
223,58.26204
224,58.25222
225,58.25166
226,58.24674
227,58.2353
228,58.23177
229,58.22674
230,58.23283
231,58.23261
232,58.2275
233,58.22133
234,58.22294
235,58.21477
236,58.21313
237,58.21009
238,58.21308
239,58.20844
240,58.20364
241,58.20994
242,58.19556
243,58.1875
244,58.18749
245,58.18106
246,58.17998
247,58.17803
248,58.17661
249,58.17666
250,58.16969
251,58.16659
252,58.16235
253,58.16205
254,58.16308
255,58.15858
256,58.1588
257,58.15154
258,58.15016
259,58.13916
260,58.14001
261,58.13259
262,58.13664
263,58.13089
264,58.13034
265,58.12152
266,58.11549
267,58.11656
268,58.11644
269,58.11172
270,58.11045
271,58.10549
272,58.10445
273,58.09866
274,58.09373
275,58.09047
276,58.08579
277,58.08261
278,58.11561
279,58.13558
280,58.11039
281,58.10839
282,58.10504
283,58.10014
284,58.10028
285,58.09921
286,58.08961
287,58.08936
288,58.08567
289,58.07867
290,58.0765
291,58.07274
292,58.07144
293,58.06825
294,58.06517
295,58.06522
296,58.0636
297,58.0586
298,58.05889
299,58.05269
300,58.0453
301,58.03918
302,58.03969
303,58.03252
304,58.03034
305,58.02509
306,58.0236
307,58.02
308,58.0116
309,58.00995
310,58.0053
311,58.00431
312,57.99477
313,57.99027
314,57.99262
315,57.99101
316,57.98139
317,58.00074
318,57.97087
319,57.97221
320,57.96523
321,57.95982
322,57.95805
323,57.9533
324,57.94686
325,57.94022
326,57.93466
327,57.93138
328,57.92489
329,57.92141
330,57.91855
331,57.91619
332,57.91343
333,57.90509
334,57.9025
335,57.89269
336,57.89614
337,57.89061
338,57.88673
339,57.88283
340,57.88661
341,57.87594
342,57.86743
343,57.86163
344,57.85977
345,57.8618
346,57.85527
347,57.8522
348,57.84377
349,57.84602
350,57.83956
351,57.83803
352,57.83151
353,57.83208
354,57.82665
355,57.8244
356,57.81672
357,57.81151
358,57.80749
359,57.8025
360,57.80654
361,57.80202
362,57.79577
363,57.79094
364,57.78469
365,57.78369
366,57.77832
367,57.77832
368,57.78102
369,57.77159
370,57.76999
371,57.76121
372,57.76193
373,57.7543
374,57.75132
375,57.7539
376,57.75031
377,57.74223
378,57.77985
379,57.72969
380,57.72486
381,57.72132
382,57.71803
383,57.71746
384,57.70729
385,57.70874
386,57.70229
387,57.69702
388,57.69043
389,57.6848
390,57.68218
391,57.67681
392,57.66953
393,57.6636
394,57.66318
395,57.65637
396,57.65438
397,57.643
398,57.63973
399,57.63624
400,57.63075
401,57.63418
402,57.61982
403,57.61713
404,57.61231
405,57.60723
406,57.60583
407,57.59654
408,57.59524
409,57.58572
410,57.58006
411,57.5715
412,57.43343
413,57.54447
414,57.54341
415,57.53278
416,57.53142
417,57.5312
418,57.52289
419,57.51599
420,57.51237
421,57.51043
422,57.50402
423,57.50025
424,57.49546
425,57.49271
426,57.48337
427,57.48014
428,57.47332
429,57.46873
430,57.46056
431,57.45865
432,57.45162
433,57.45113
434,57.44584
435,57.44121
436,57.43471
437,57.42973
438,57.42343
439,57.41695
440,57.41001
441,57.40945
442,57.40613
443,57.40293
444,57.39602
445,57.3898
446,57.38474
447,57.37885
448,57.37665
449,57.3692
450,57.38683
451,57.35913
452,57.35413
453,57.34952
454,57.34659
455,57.34139
456,57.33799
457,57.32993
458,57.32837
459,57.31896
460,57.31648
461,57.31283
462,57.30981
463,57.29923
464,57.29731
465,57.2895
466,57.28684
467,57.28377
468,57.27369
469,57.26643
470,57.2647
471,57.2573
472,57.25255
473,57.25259
