cycle_number,discharge_capacity
1,59.10328
2,59.10328
3,59.09531
4,59.11049
5,59.1362
6,59.10272
7,59.10618
8,59.10506
9,59.09229
10,59.08904
11,59.12681
12,59.09389
13,59.07012
14,59.09422
15,59.09458
16,59.08921
17,59.08751
18,59.08518
19,59.09082
20,59.08842
21,59.08035
22,59.075
23,59.08077
24,59.07819
25,59.08123
26,59.07621
27,59.08058
28,59.07518
29,59.07833
30,59.07978
31,59.08069
32,59.08186
33,59.08231
34,59.08354
35,59.07905
36,59.07809
37,59.08066
38,59.07948
39,59.07927
40,59.08103
41,59.0807
42,59.07577
43,59.07023
44,59.07619
45,59.08171
46,59.07833
47,59.07772
48,59.07962
49,59.08181
50,59.07887
51,59.07712
52,59.07559
53,59.07667
54,59.07605
55,59.07607
56,59.07149
57,59.07537
58,59.07882
59,59.07247
60,59.07398
61,59.07202
62,59.07442
63,59.07154
64,59.07309
65,59.06829
66,59.06451
67,59.06457
68,59.06279
69,59.06017
70,59.06244
71,59.06831
72,59.06901
73,59.07372
74,59.0673
75,59.06377
76,59.05793
77,59.05704
78,59.05134
79,59.05511
80,59.0536
81,59.04196
82,59.04208
83,59.04617
84,59.0485
85,59.04246
86,59.04052
87,59.04715
88,59.05586
89,59.0479
90,59.04686
91,59.0418
92,59.03359
93,59.02439
94,59.02792
95,59.02829
96,59.03361
97,59.01516
98,59.00991
99,59.01047
100,59.00497
101,58.992
102,58.99581
103,58.99378
104,58.98603
105,58.99548
106,59.00009
107,59.00001
108,58.99554
109,58.99474
110,58.99296
111,58.99183
112,58.98158
113,58.98358
114,58.97862
115,58.97781
116,58.9741
117,58.97642
118,58.97337
119,58.95194
120,58.95146
121,58.95
122,58.95149
123,58.9474
124,58.94369
125,58.94544
126,58.94286
127,58.93439
128,58.93762
129,58.93454
130,58.93568
131,58.92898
132,58.92806
133,58.92979
134,58.92351
135,58.91321
136,58.91583
137,58.90815
138,58.90732
139,58.90394
140,58.90113
141,58.8977
142,58.89527
143,58.89295
144,58.88915
145,58.88503
146,58.88111
147,58.8816
148,58.87635
149,58.87156
150,58.86838
151,58.86822
152,58.86278
153,58.85399
154,58.85205
155,58.84947
156,58.84607
157,58.84436
158,58.83548
159,58.83626
160,58.83224
161,58.82502
162,58.82113
163,58.82651
164,58.82496
165,58.81722
166,58.81536
167,58.81139
168,58.80709
169,58.80485
170,58.80695
171,58.79461
172,58.79228
173,58.79046
174,58.78942
175,58.78208
176,58.77584
177,58.76777
178,58.76628
179,58.75694
180,58.75653
181,58.74884
182,58.74212
183,58.73951
184,58.73506
185,58.73316
186,58.72895
187,58.72449
188,58.71969
189,58.72137
190,58.71061
191,58.70234
192,58.7009
193,58.70017
194,58.69262
195,58.68642
196,58.68468
197,58.68322
198,58.67237
199,58.67833
200,58.67162
201,58.66951
202,58.66696
203,58.65989
204,58.65458
205,58.64944
206,58.64531
207,58.63954
208,58.63625
209,58.63191
210,58.64206
211,58.62286
212,58.6186
213,58.61513
214,58.61334
215,58.61056
216,58.61032
217,58.60197
218,58.59865
219,58.5905
220,58.58315
221,58.57605
222,58.57077
223,58.57126
224,58.56846
225,58.56465
226,58.55792
227,58.55099
228,58.54287
229,58.53804
230,58.53574
231,58.54251
232,58.53682
233,58.52784
234,58.52175
235,58.52015
236,58.51781
237,58.51206
